id,score,f_total_unique_words,f_total_unq_words_stop,f_wc_diff,f_wc_ratio,f_wc_diff_unique,f_wc_ratio_unique,f_wc_diff_unique_stop,f_wc_ratio_unique_stop,f_same_start_word,f_char_diff,f_char_ratio,f_char_diff_unique_stop
10527,3.4,21,14,26,1.7222222222222223,7,1.5,5,1.5555555555555556,1,26,1.7222222222222223,5
10528,4.0,19,13,3,0.926829268292683,0,1.0,1,1.0909090909090908,0,3,0.926829268292683,1
10529,4.8,17,11,7,1.3181818181818181,1,1.0625,0,1.0,1,7,1.3181818181818181,0
10530,4.8,21,13,9,1.2647058823529411,0,1.0,0,1.0,0,9,1.2647058823529411,0
10531,4.6,16,9,3,1.1666666666666667,2,1.1666666666666667,0,1.0,0,3,1.1666666666666667,0
10532,4.2,17,10,21,0.6612903225806451,0,1.0,1,0.9,1,21,0.6612903225806451,1
10533,1.2,20,13,5,0.8717948717948718,2,1.1176470588235294,1,1.0909090909090908,1,5,0.8717948717948718,1
10534,2.6,21,14,8,0.7894736842105263,1,0.9444444444444444,0,1.0,1,8,0.7894736842105263,0
10535,0.8,19,12,19,1.9047619047619047,5,1.4166666666666667,5,1.8333333333333333,1,19,1.9047619047619047,5
10536,2.6,24,16,15,0.6666666666666666,5,0.7727272727272727,3,0.8,0,15,0.6666666666666666,3
10537,1.0,21,14,18,1.7826086956521738,4,1.25,3,1.3,1,18,1.7826086956521738,3
10538,1.2,24,16,28,1.3835616438356164,3,1.1428571428571428,3,1.2307692307692308,1,28,1.3835616438356164,3
10539,3.0,24,16,6,0.9032258064516129,3,0.8695652173913043,3,0.8125,0,6,0.9032258064516129,3
10540,0.4,19,12,7,0.7666666666666667,4,0.7647058823529411,2,0.8,1,7,0.7666666666666667,2
10541,0.4,20,12,5,1.135135135135135,1,1.0588235294117647,0,1.0,1,5,1.135135135135135,0
10542,3.0,24,17,3,0.9166666666666666,3,0.8695652173913043,2,0.875,1,3,0.9166666666666666,2
10543,4.0,23,15,1,1.0208333333333333,1,0.95,2,0.8461538461538461,0,1,1.0208333333333333,2
10544,4.8,21,14,8,1.2352941176470589,2,1.105263157894737,0,1.0,1,8,1.2352941176470589,0
10545,4.2,19,13,15,1.4411764705882353,1,1.0588235294117647,1,1.0833333333333333,1,15,1.4411764705882353,1
10546,3.0,21,13,4,0.8857142857142857,0,1.0,2,0.8461538461538461,1,4,0.8857142857142857,2
10547,0.6,18,13,5,1.2777777777777777,2,1.1538461538461537,0,1.0,1,5,1.2777777777777777,0
10548,3.0,19,12,8,1.2424242424242424,4,1.2666666666666666,3,1.3333333333333333,1,8,1.2424242424242424,3
10549,3.0,17,12,7,0.78125,2,0.8666666666666667,1,0.9,0,7,0.78125,1
10550,0.0,22,15,7,0.7586206896551724,3,0.8333333333333334,2,0.8181818181818182,0,7,0.7586206896551724,2
10551,2.2,22,14,9,0.7272727272727273,5,0.75,3,0.75,0,9,0.7272727272727273,3
10552,2.8,18,11,2,1.0740740740740742,1,0.9444444444444444,1,0.9090909090909091,1,2,1.0740740740740742,1
10553,1.8,21,15,16,0.7647058823529411,0,1.0,0,1.0,0,16,0.7647058823529411,0
10554,3.2,24,16,0,1.0,1,1.0454545454545454,0,1.0,0,0,1.0,0
10555,2.8,19,13,5,1.2,4,1.3076923076923077,3,1.375,0,5,1.2,3
10556,4.6,19,11,7,1.1842105263157894,3,1.1875,2,1.2222222222222223,0,7,1.1842105263157894,2
10557,0.0,20,13,0,1.0,1,1.0588235294117647,2,1.2,1,0,1.0,2
10558,2.8,20,14,4,0.8947368421052632,5,0.75,4,0.7142857142857143,1,4,0.8947368421052632,4
10559,1.0,18,11,3,1.1111111111111112,2,1.125,2,1.2222222222222223,1,3,1.1111111111111112,2
10560,4.0,16,8,3,0.8695652173913043,3,0.8,2,0.75,1,3,0.8695652173913043,2
10561,3.8,21,13,21,1.446808510638298,1,0.95,0,1.0,0,21,1.446808510638298,0
10562,2.4,22,15,12,0.7777777777777778,1,0.9473684210526315,1,1.0833333333333333,0,12,0.7777777777777778,1
10563,0.0,21,14,9,0.71875,6,0.6842105263157895,5,0.6153846153846154,1,9,0.71875,5
10564,4.4,22,14,4,1.1025641025641026,3,0.85,2,0.8333333333333334,0,4,1.1025641025641026,2
10565,4.0,21,14,11,1.2037037037037037,0,1.0,1,1.0833333333333333,1,11,1.2037037037037037,1
10566,0.8,15,9,9,1.4736842105263157,3,1.25,2,1.2857142857142858,1,9,1.4736842105263157,2
10567,0.0,13,7,2,0.9,0,1.0,0,1.0,1,2,0.9,0
10568,0.533,16,10,4,0.8461538461538461,3,0.8,2,0.7777777777777778,1,4,0.8461538461538461,2
10569,5.0,19,13,10,1.4761904761904763,4,1.2666666666666666,2,1.1818181818181819,1,10,1.4761904761904763,2
10570,3.6,20,13,9,0.7096774193548387,3,0.8235294117647058,3,0.7272727272727273,0,9,0.7096774193548387,3
10571,3.5,18,10,5,1.2272727272727273,2,1.1538461538461537,1,0.8888888888888888,0,5,1.2272727272727273,1
10572,0.2,19,12,4,1.1666666666666667,4,1.2857142857142858,3,1.375,1,4,1.1666666666666667,3
10573,4.75,19,12,7,0.8055555555555556,3,0.8333333333333334,0,1.0,1,7,0.8055555555555556,0
10574,5.0,17,10,1,1.04,3,1.2142857142857142,2,1.25,1,1,1.04,2
10575,3.2,20,14,9,1.25,1,1.0526315789473684,1,1.0769230769230769,1,9,1.25,1
10576,4.0,23,16,6,0.8636363636363636,1,0.95,1,0.9230769230769231,1,6,0.8636363636363636,1
10577,3.6,18,11,0,1.0,0,1.0,0,1.0,1,0,1.0,0
10578,2.0,24,17,13,0.723404255319149,7,0.7083333333333334,5,0.7058823529411765,1,13,0.723404255319149,5
10579,3.5,22,14,2,0.9393939393939394,4,0.7894736842105263,4,0.6923076923076923,0,2,0.9393939393939394,4
10580,1.4,21,14,10,1.3225806451612903,4,1.2666666666666666,3,1.3333333333333333,0,10,1.3225806451612903,3
10581,3.6,21,14,5,1.1923076923076923,2,1.1176470588235294,0,1.0,1,5,1.1923076923076923,0
10582,0.0,20,13,6,1.3,4,1.3076923076923077,5,1.7142857142857142,1,6,1.3,5
10583,0.5,19,12,1,0.9655172413793104,1,1.0666666666666667,1,1.1111111111111112,1,1,0.9655172413793104,1
10584,4.8,18,11,3,1.1363636363636365,5,1.4166666666666667,3,1.4285714285714286,1,3,1.1363636363636365,3
10585,4.0,20,14,12,0.7073170731707317,5,0.75,3,0.7857142857142857,1,12,0.7073170731707317,3
10586,4.133,15,11,1,1.0555555555555556,2,0.8461538461538461,1,0.8888888888888888,0,1,1.0555555555555556,1
10587,3.2,15,11,8,1.32,2,1.1538461538461537,1,1.1,1,8,1.32,1
10588,1.2,18,11,1,0.9655172413793104,0,1.0,0,1.0,1,1,0.9655172413793104,0
10589,1.6,19,13,11,1.4782608695652173,4,1.3076923076923077,3,1.375,1,11,1.4782608695652173,3
10590,3.8,22,15,18,0.6086956521739131,2,0.9,1,0.9230769230769231,0,18,0.6086956521739131,1
10591,4.0,22,16,10,1.2380952380952381,1,1.05,1,1.0714285714285714,0,10,1.2380952380952381,1
10592,5.0,18,12,2,1.0606060606060606,0,1.0,0,1.0,0,2,1.0606060606060606,0
10593,2.0,21,13,9,0.7906976744186046,5,0.75,4,0.6666666666666666,0,9,0.7906976744186046,4
10594,5.0,16,10,7,0.7941176470588235,1,0.9375,0,1.0,1,7,0.7941176470588235,0
10595,3.6,23,15,19,1.4042553191489362,5,1.2941176470588236,4,1.4,1,19,1.4042553191489362,4
10596,4.0,25,18,2,0.9512195121951219,1,1.0476190476190477,2,1.1428571428571428,0,2,0.9512195121951219,2
10597,0.8,18,11,6,0.7931034482758621,3,1.2142857142857142,3,1.375,1,6,0.7931034482758621,3
10598,3.4,19,13,5,0.8888888888888888,1,1.0555555555555556,1,1.0833333333333333,1,5,0.8888888888888888,1
10599,5.0,20,14,2,1.08,3,0.8421052631578947,1,0.9230769230769231,1,2,1.08,1
10600,2.2,19,12,21,0.6666666666666666,3,0.8421052631578947,3,0.75,1,21,0.6666666666666666,3
10601,2.2,24,16,5,1.0746268656716418,2,1.1,3,1.25,1,5,1.0746268656716418,3
10602,0.0,18,11,8,1.2,1,1.0625,2,1.2222222222222223,1,8,1.2,2
10603,5.0,24,17,10,0.8113207547169812,2,0.9130434782608695,0,1.0,1,10,0.8113207547169812,0
10604,2.4,19,12,6,0.8235294117647058,1,0.9411764705882353,0,1.0,1,6,0.8235294117647058,0
10605,0.0,22,16,1,1.0178571428571428,1,1.0526315789473684,1,1.0769230769230769,0,1,1.0178571428571428,1
10606,3.5,18,11,7,1.2413793103448276,1,0.9411764705882353,0,1.0,1,7,1.2413793103448276,0
10607,2.333,16,10,2,1.0769230769230769,1,1.0714285714285714,1,1.125,1,2,1.0769230769230769,1
10608,4.25,21,14,2,1.0526315789473684,2,1.1176470588235294,2,1.1818181818181819,1,2,1.0526315789473684,2
10609,2.2,18,12,1,0.9642857142857143,0,1.0,0,1.0,1,1,0.9642857142857143,0
10610,5.0,13,8,4,0.8461538461538461,0,1.0,0,1.0,1,4,0.8461538461538461,0
10611,3.0,19,12,1,0.967741935483871,2,1.125,2,1.2222222222222223,0,1,0.967741935483871,2
10612,4.0,19,12,5,1.15625,3,1.2,2,1.2222222222222223,1,5,1.15625,2
10613,3.0,21,14,5,0.8837209302325582,1,0.95,0,1.0,1,5,0.8837209302325582,0
10614,0.8,22,14,0,1.0,1,1.0526315789473684,2,1.1818181818181819,1,0,1.0,2
10615,4.2,17,11,4,1.125,2,1.1333333333333333,2,1.2222222222222223,1,4,1.125,2
10616,1.2,23,16,6,0.8666666666666667,3,0.8636363636363636,1,0.9333333333333333,1,6,0.8666666666666667,1
10617,3.0,16,10,5,1.2083333333333333,2,1.1428571428571428,1,1.1111111111111112,1,5,1.2083333333333333,1
10618,0.0,19,13,14,1.6363636363636365,2,1.1428571428571428,2,1.2222222222222223,1,14,1.6363636363636365,2
10619,0.25,17,10,5,0.8333333333333334,2,0.8666666666666667,0,1.0,1,5,0.8333333333333334,0
10620,1.0,22,15,3,1.1153846153846154,5,1.3571428571428572,2,1.2,1,3,1.1153846153846154,2
10621,2.8,19,13,15,0.7321428571428571,2,0.8947368421052632,2,0.8461538461538461,1,15,0.7321428571428571,2
10622,4.0,19,13,11,0.7380952380952381,2,0.8947368421052632,2,0.8461538461538461,1,11,0.7380952380952381,2
10623,2.75,20,14,7,0.8055555555555556,2,0.8947368421052632,2,0.8461538461538461,1,7,0.8055555555555556,2
10624,0.4,17,11,25,0.5370370370370371,3,0.8235294117647058,2,0.8181818181818182,1,25,0.5370370370370371,2
10625,2.6,20,14,23,1.46,1,0.9473684210526315,1,0.9230769230769231,0,23,1.46,1
10626,2.4,15,9,1,1.04,1,1.0714285714285714,1,1.125,1,1,1.04,1
10627,2.8,20,13,8,1.2105263157894737,0,1.0,1,1.0909090909090908,1,8,1.2105263157894737,1
10628,0.75,18,11,8,0.68,6,0.6470588235294118,4,0.6,1,8,0.68,4
10629,0.0,19,12,9,1.391304347826087,3,1.2142857142857142,3,1.375,1,9,1.391304347826087,3
10630,2.75,20,13,8,1.2,2,1.1176470588235294,3,1.3,1,8,1.2,3
10631,0.0,24,17,39,0.5517241379310345,0,1.0,0,1.0,0,39,0.5517241379310345,0
10632,2.2,20,13,2,0.9428571428571428,2,0.8888888888888888,2,0.8333333333333334,1,2,0.9428571428571428,2
10633,0.0,20,13,4,0.8666666666666667,2,0.8823529411764706,2,0.8181818181818182,1,4,0.8666666666666667,2
10634,4.8,18,11,4,1.1290322580645162,0,1.0,0,1.0,0,4,1.1290322580645162,0
10635,3.6,18,11,9,1.2903225806451613,2,1.125,1,1.1,1,9,1.2903225806451613,1
10636,2.6,18,13,4,0.8888888888888888,0,1.0,0,1.0,0,4,0.8888888888888888,0
10637,2.4,22,14,10,1.1666666666666667,2,0.9047619047619048,3,0.7857142857142857,1,10,1.1666666666666667,3
10638,5.0,19,14,11,0.7884615384615384,0,1.0,0,1.0,0,11,0.7884615384615384,0
10639,1.8,23,16,28,1.7179487179487178,3,1.1764705882352942,2,1.1818181818181819,0,28,1.7179487179487178,2
10640,0.4,18,12,2,0.9354838709677419,3,0.8235294117647058,2,0.8181818181818182,0,2,0.9354838709677419,2
10641,0.4,23,15,1,1.0166666666666666,1,1.05,1,1.0769230769230769,1,1,1.0166666666666666,1
10642,2.25,20,15,25,0.46808510638297873,5,0.7222222222222222,5,0.6428571428571429,0,25,0.46808510638297873,5
10643,3.6,21,14,13,0.7903225806451613,2,0.9,2,0.8461538461538461,1,13,0.7903225806451613,2
10644,3.2,21,13,9,1.3,2,1.1176470588235294,2,1.1818181818181819,1,9,1.3,2
10645,4.0,16,9,7,1.2916666666666667,2,1.1428571428571428,1,1.125,1,7,1.2916666666666667,1
10646,0.0,20,14,7,1.106060606060606,2,0.9,2,0.8571428571428571,1,7,1.106060606060606,2
10647,0.0,25,18,6,1.098360655737705,1,0.9545454545454546,0,1.0,0,6,1.098360655737705,0
10648,2.8,22,14,0,1.0,2,0.8888888888888888,3,0.75,0,0,1.0,3
10649,2.8,15,9,1,0.9629629629629629,1,1.0714285714285714,0,1.0,1,1,0.9629629629629629,0
10650,3.6,17,13,13,0.6060606060606061,4,0.7647058823529411,3,0.7692307692307693,1,13,0.6060606060606061,3
10651,1.2,22,14,6,1.1875,6,1.4,5,1.5555555555555556,1,6,1.1875,5
10652,3.0,21,14,14,1.4827586206896552,6,1.4,3,1.2727272727272727,1,14,1.4827586206896552,3
10653,1.8,24,17,4,0.9047619047619048,2,1.1111111111111112,2,1.1666666666666667,0,4,0.9047619047619048,2
10654,1.0,23,16,32,0.5949367088607594,4,0.8181818181818182,4,0.75,1,32,0.5949367088607594,4
10655,5.0,17,12,8,0.8222222222222222,0,1.0,0,1.0,1,8,0.8222222222222222,0
10656,0.6,20,13,37,2.608695652173913,6,1.4285714285714286,4,1.4444444444444444,1,37,2.608695652173913,4
10657,1.6,19,12,6,0.8333333333333334,0,1.0,2,0.8333333333333334,1,6,0.8333333333333334,2
10658,0.4,18,11,1,1.0416666666666667,2,1.1333333333333333,1,1.1111111111111112,1,1,1.0416666666666667,1
10659,3.8,21,14,23,1.5348837209302326,1,1.0526315789473684,0,1.0,1,23,1.5348837209302326,0
10660,4.4,18,12,2,0.9310344827586207,1,0.9375,1,0.9090909090909091,1,2,0.9310344827586207,1
10661,2.692,22,15,2,1.05,2,0.8947368421052632,1,0.9166666666666666,1,2,1.05,1
10662,2.6,20,13,15,0.6666666666666666,1,1.0555555555555556,1,1.0909090909090908,0,15,0.6666666666666666,1
10663,1.2,17,11,1,1.0384615384615385,2,0.8666666666666667,1,0.8888888888888888,1,1,1.0384615384615385,1
10664,3.4,24,16,20,1.4166666666666667,3,1.15,4,1.3333333333333333,1,20,1.4166666666666667,4
10665,0.0,19,14,1,0.9523809523809523,3,0.8125,5,0.6153846153846154,0,1,0.9523809523809523,5
10666,3.2,17,13,1,0.9523809523809523,2,0.875,1,0.9166666666666666,1,1,0.9523809523809523,1
10667,2.6,25,18,38,0.5308641975308642,6,0.75,5,0.7058823529411765,0,38,0.5308641975308642,5
10668,1.6,17,11,4,1.1481481481481481,3,1.2142857142857142,3,1.375,1,4,1.1481481481481481,3
10669,0.5,21,13,1,0.9761904761904762,0,1.0,1,0.9166666666666666,1,1,0.9761904761904762,1
10670,0.167,19,11,15,0.6341463414634146,3,0.8333333333333334,3,0.7272727272727273,1,15,0.6341463414634146,3
10671,0.0,19,12,5,1.2,0,1.0,0,1.0,1,5,1.2,0
10672,3.8,17,11,5,1.1515151515151516,2,1.1428571428571428,1,1.1111111111111112,0,5,1.1515151515151516,1
10673,4.8,19,13,6,0.8636363636363636,0,1.0,0,1.0,1,6,0.8636363636363636,0
10674,3.2,17,11,3,0.8928571428571429,2,1.1428571428571428,3,1.375,1,3,0.8928571428571429,3
10675,3.0,15,8,2,0.9310344827586207,2,0.8571428571428571,1,0.875,1,2,0.9310344827586207,1
10676,1.75,20,13,3,1.075,2,1.1176470588235294,3,1.3,1,3,1.075,3
10677,3.6,20,13,5,0.8611111111111112,1,1.0555555555555556,1,1.0909090909090908,0,5,0.8611111111111112,1
10678,1.667,17,10,1,1.0357142857142858,0,1.0,1,0.8888888888888888,1,1,1.0357142857142858,1
10679,0.8,19,12,18,1.6,1,1.0625,1,1.1111111111111112,1,18,1.6,1
10680,4.2,22,15,6,1.1132075471698113,0,1.0,0,1.0,1,6,1.1132075471698113,0
10681,2.2,24,17,5,1.1020408163265305,0,1.0,1,0.9333333333333333,1,5,1.1020408163265305,1
10682,3.8,20,14,1,1.0277777777777777,1,0.9411764705882353,0,1.0,1,1,1.0277777777777777,0
10683,3.2,21,14,10,1.2040816326530612,0,1.0,0,1.0,0,10,1.2040816326530612,0
10684,3.75,21,14,8,0.84,0,1.0,1,0.9166666666666666,0,8,0.84,1
10685,5.0,22,15,7,0.8541666666666666,2,0.8947368421052632,1,0.9166666666666666,0,7,0.8541666666666666,1
10686,1.0,21,14,8,0.7837837837837838,0,1.0,1,1.0833333333333333,1,8,0.7837837837837838,1
10687,4.4,18,11,1,1.037037037037037,1,0.9333333333333333,1,0.8888888888888888,0,1,1.037037037037037,1
10688,3.8,17,12,5,0.8648648648648649,3,0.8235294117647058,3,0.75,1,5,0.8648648648648649,3
10689,0.0,20,13,11,0.6857142857142857,3,0.8235294117647058,3,0.7272727272727273,1,11,0.6857142857142857,3
10690,3.0,18,11,5,1.1923076923076923,2,1.1333333333333333,0,1.0,1,5,1.1923076923076923,0
10691,3.0,17,11,4,0.8518518518518519,2,0.8666666666666667,0,1.0,1,4,0.8518518518518519,0
10692,1.75,22,16,7,0.8108108108108109,4,0.7894736842105263,2,0.8461538461538461,1,7,0.8108108108108109,2
10693,4.4,16,10,3,0.9032258064516129,3,0.8125,2,0.8,1,3,0.9032258064516129,2
10694,5.0,14,8,3,0.88,1,1.0769230769230769,1,1.1428571428571428,1,3,0.88,1
10695,4.25,18,10,7,1.2592592592592593,1,1.0588235294117647,0,1.0,1,7,1.2592592592592593,0
10696,2.6,20,13,26,0.5,5,0.7368421052631579,4,0.6666666666666666,0,26,0.5,4
10697,0.4,20,13,2,1.0714285714285714,2,1.1333333333333333,3,1.3333333333333333,1,2,1.0714285714285714,3
10698,4.6,22,15,13,0.6904761904761905,4,0.8,3,0.7692307692307693,1,13,0.6904761904761905,3
10699,0.4,23,16,1,0.9736842105263158,1,1.0555555555555556,0,1.0,1,1,0.9736842105263158,0
10700,3.2,23,16,6,1.098360655737705,1,1.05,0,1.0,1,6,1.098360655737705,0
10701,2.8,18,11,7,0.86,0,1.0,0,1.0,1,7,0.86,0
10702,0.8,22,14,3,0.896551724137931,2,0.8888888888888888,1,0.9090909090909091,1,3,0.896551724137931,1
10703,0.4,25,17,11,1.2,1,1.0476190476190477,2,1.1538461538461537,1,11,1.2,2
10704,3.4,22,15,2,1.03125,1,1.05,2,1.1538461538461537,0,2,1.03125,2
10705,0.25,19,12,8,1.4705882352941178,5,1.3846153846153846,3,1.375,1,8,1.4705882352941178,3
10706,5.0,22,14,4,0.8918918918918919,2,0.9,1,0.9166666666666666,1,4,0.8918918918918919,1
10707,0.0,22,14,11,0.8307692307692308,3,0.8571428571428571,2,0.8461538461538461,1,11,0.8307692307692308,2
10708,3.0,17,12,11,0.6944444444444444,2,0.875,2,0.8181818181818182,1,11,0.6944444444444444,2
10709,2.6,21,14,2,0.9642857142857143,3,1.1666666666666667,2,1.1666666666666667,1,2,0.9642857142857143,2
10710,0.0,20,13,1,1.037037037037037,1,1.0625,1,1.1,1,1,1.037037037037037,1
10711,1.25,21,13,10,0.75,2,0.9,1,0.9166666666666666,1,10,0.75,1
10712,1.4,18,11,3,0.9032258064516129,0,1.0,1,1.125,1,3,0.9032258064516129,1
10713,0.75,21,15,2,1.0512820512820513,4,0.8,5,0.6666666666666666,1,2,1.0512820512820513,5
10714,2.6,20,12,5,0.8484848484848485,1,1.0625,1,1.1111111111111112,0,5,0.8484848484848485,1
10715,3.6,19,12,5,0.8648648648648649,3,0.8333333333333334,2,0.8181818181818182,1,5,0.8648648648648649,2
10716,4.0,18,11,8,1.2857142857142858,3,1.2142857142857142,0,1.0,1,8,1.2857142857142858,0
10717,4.6,23,16,20,1.6896551724137931,4,1.2222222222222223,3,1.25,1,20,1.6896551724137931,3
10718,2.0,21,14,27,0.5,6,0.7,6,0.5714285714285714,1,27,0.5,6
10719,0.0,20,13,15,0.7169811320754716,2,0.8947368421052632,1,0.9166666666666666,1,15,0.7169811320754716,1
10720,0.8,20,13,8,1.3333333333333333,4,1.2666666666666666,4,1.4444444444444444,1,8,1.3333333333333333,4
10721,4.4,18,10,0,1.0,0,1.0,0,1.0,1,0,1.0,0
10722,0.0,18,12,3,1.103448275862069,2,1.1428571428571428,1,1.1111111111111112,1,3,1.103448275862069,1
10723,3.6,24,17,43,1.934782608695652,2,1.1,1,1.0714285714285714,0,43,1.934782608695652,1
10724,2.917,18,11,12,0.7,1,0.9444444444444444,0,1.0,1,12,0.7,0
10725,2.5,22,14,27,1.9310344827586208,1,1.0555555555555556,0,1.0,0,27,1.9310344827586208,0
10726,0.0,19,12,6,0.8181818181818182,2,0.8823529411764706,0,1.0,1,6,0.8181818181818182,0
10727,4.0,19,12,0,1.0,0,1.0,1,1.1,1,0,1.0,1
10728,1.8,19,13,6,0.7692307692307693,2,0.8888888888888888,2,0.8333333333333334,1,6,0.7692307692307693,2
10729,4.4,18,12,0,1.0,2,0.8823529411764706,1,0.9090909090909091,1,0,1.0,1
10730,4.4,21,13,2,1.0740740740740742,1,1.0555555555555556,2,1.2,0,2,1.0740740740740742,2
10731,4.0,16,11,1,1.037037037037037,1,1.0769230769230769,1,1.125,0,1,1.037037037037037,1
10732,3.2,17,10,2,0.9285714285714286,1,1.0714285714285714,0,1.0,1,2,0.9285714285714286,0
10733,2.0,17,10,0,1.0,3,1.2307692307692308,3,1.4285714285714286,1,0,1.0,3
10734,4.6,23,15,4,1.0769230769230769,2,1.0952380952380953,0,1.0,1,4,1.0769230769230769,0
10735,4.25,19,12,10,1.3571428571428572,3,1.1875,3,1.3333333333333333,1,10,1.3571428571428572,3
10736,2.2,18,12,5,0.8387096774193549,2,0.875,3,0.7272727272727273,0,5,0.8387096774193549,3
10737,2.75,22,15,9,0.7631578947368421,4,0.8,4,0.7142857142857143,1,9,0.7631578947368421,4
10738,4.2,17,12,2,1.08,0,1.0,0,1.0,1,2,1.08,0
10739,5.0,25,18,4,1.0909090909090908,2,0.9166666666666666,3,0.8333333333333334,1,4,1.0909090909090908,3
10740,1.4,16,11,8,0.7241379310344828,0,1.0,0,1.0,1,8,0.7241379310344828,0
10741,0.6,19,13,13,1.52,5,1.3846153846153846,4,1.5,1,13,1.52,4
10742,3.6,22,15,13,0.8333333333333334,2,1.1,2,1.1538461538461537,1,13,0.8333333333333334,2
10743,3.0,21,14,12,0.6923076923076923,4,0.7894736842105263,4,0.6923076923076923,1,12,0.6923076923076923,4
10744,5.0,22,15,3,1.075,1,0.9473684210526315,2,0.8461538461538461,0,3,1.075,2
10745,2.6,20,12,1,0.9761904761904762,3,0.85,2,0.8333333333333334,1,1,0.9761904761904762,2
10746,2.6,21,13,1,1.0277777777777777,0,1.0,0,1.0,1,1,1.0277777777777777,0
10747,0.6,20,12,14,1.5833333333333333,2,1.1333333333333333,1,1.1111111111111112,1,14,1.5833333333333333,1
10748,3.4,21,14,15,1.4054054054054055,1,0.9473684210526315,0,1.0,0,15,1.4054054054054055,0
10749,4.5,16,11,1,0.9642857142857143,0,1.0,1,0.9090909090909091,1,1,0.9642857142857143,1
10750,4.6,16,10,0,1.0,0,1.0,0,1.0,0,0,1.0,0
10751,5.0,15,10,4,0.8518518518518519,1,1.0714285714285714,1,1.1111111111111112,1,4,0.8518518518518519,1
10752,4.8,18,12,0,1.0,0,1.0,1,0.9166666666666666,1,0,1.0,1
10753,1.4,24,16,33,0.6413043478260869,4,0.8333333333333334,3,0.8125,1,33,0.6413043478260869,3
10754,5.0,18,11,6,0.7777777777777778,2,0.8888888888888888,1,0.9090909090909091,1,6,0.7777777777777778,1
10755,1.4,16,11,2,1.0869565217391304,1,0.9285714285714286,0,1.0,1,2,1.0869565217391304,0
10756,3.2,20,12,22,1.7586206896551724,2,1.1176470588235294,1,1.1,0,22,1.7586206896551724,1
10757,3.2,18,12,0,1.0,1,0.9411764705882353,0,1.0,1,0,1.0,0
10758,5.0,17,11,9,0.6896551724137931,4,0.75,3,0.7,0,9,0.6896551724137931,3
10759,4.25,20,14,0,1.0,1,1.0625,3,1.3,0,0,1.0,3
10760,3.5,16,9,3,0.8846153846153846,1,0.9333333333333333,2,0.7777777777777778,1,3,0.8846153846153846,2
10761,3.8,20,13,25,1.625,2,1.1111111111111112,1,1.0833333333333333,1,25,1.625,1
10762,5.0,25,17,8,1.1454545454545455,2,1.0909090909090908,2,1.1428571428571428,1,8,1.1454545454545455,2
10763,0.0,23,15,2,0.96,1,0.95,1,0.9230769230769231,1,2,0.96,1
10764,3.25,18,11,6,1.2222222222222223,2,1.1538461538461537,2,1.2857142857142858,0,6,1.2222222222222223,2
10765,0.0,21,13,43,3.0476190476190474,5,1.3571428571428572,3,1.375,0,43,3.0476190476190474,3
10766,3.8,21,15,8,1.2222222222222223,0,1.0,0,1.0,0,8,1.2222222222222223,0
10767,3.4,17,11,1,0.9761904761904762,1,1.0666666666666667,1,1.1111111111111112,0,1,0.9761904761904762,1
10768,1.8,20,14,11,1.3793103448275863,6,1.4285714285714286,5,1.5555555555555556,1,11,1.3793103448275863,5
10769,0.5,18,11,8,0.7647058823529411,3,0.8333333333333334,2,0.8181818181818182,1,8,0.7647058823529411,2
10770,3.2,16,9,12,1.4615384615384615,1,1.0666666666666667,0,1.0,1,12,1.4615384615384615,0
10771,3.2,18,11,0,1.0,1,1.0625,1,1.1111111111111112,0,0,1.0,1
10772,0.4,25,17,1,1.0166666666666666,3,1.1666666666666667,1,1.0833333333333333,0,1,1.0166666666666666,1
10773,0.0,19,13,2,0.9285714285714286,0,1.0,1,0.9090909090909091,1,2,0.9285714285714286,1
10774,1.2,16,10,4,0.8518518518518519,2,0.8571428571428571,3,0.6666666666666666,1,4,0.8518518518518519,3
10775,3.2,17,10,2,1.0833333333333333,1,1.0666666666666667,1,1.1111111111111112,1,2,1.0833333333333333,1
10776,0.0,20,13,9,1.3103448275862069,2,1.1333333333333333,2,1.2222222222222223,1,9,1.3103448275862069,2
10777,1.917,17,11,2,1.08,1,1.0714285714285714,1,1.1111111111111112,1,2,1.08,1
10778,3.2,22,15,6,0.8888888888888888,1,1.05,0,1.0,1,6,0.8888888888888888,0
10779,1.4,23,15,24,0.5636363636363636,6,0.7272727272727273,6,0.5714285714285714,1,24,0.5636363636363636,6
10780,3.6,18,12,16,1.6153846153846154,3,1.2,3,1.3333333333333333,1,16,1.6153846153846154,3
10781,3.4,21,15,27,1.5294117647058822,2,1.1111111111111112,3,1.25,0,27,1.5294117647058822,3
10782,2.2,21,14,0,1.0,3,1.1764705882352942,1,1.0833333333333333,0,0,1.0,1
10783,0.6,21,14,2,0.9523809523809523,1,0.9473684210526315,1,0.9166666666666666,1,2,0.9523809523809523,1
10784,1.75,16,10,1,1.0344827586206897,0,1.0,0,1.0,1,1,1.0344827586206897,0
10785,2.2,20,12,20,1.4878048780487805,4,1.2666666666666666,1,1.1,1,20,1.4878048780487805,1
10786,1.4,23,16,22,1.4074074074074074,1,1.0476190476190477,0,1.0,1,22,1.4074074074074074,0
10787,4.4,22,15,12,1.2142857142857142,3,1.1578947368421053,2,1.1538461538461537,1,12,1.2142857142857142,2
10788,1.6,14,8,1,1.0555555555555556,1,0.9230769230769231,0,1.0,1,1,1.0555555555555556,0
